consult	file	k	class	src	partner	p_before	p_after	dp	dlogit	dlogit_raw	flip	argmax_before	argmax_after
30	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Replenish	0.664902	0.694371	0.029469	0.135419	0.145215	0	SPELL	SPELL
30	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Circle of Solace	0.664902	0.564369	0.100533	0.426304	0.445034	0	SPELL	SPELL
30	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Veiled Ascension	0.664902	0.546625	0.118277	0.498174	0.518642	0	SPELL	SPELL
30	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Abuna's Chant	0.664902	0.673788	0.008886	0.040151	0.042830	0	SPELL	SPELL
30	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Conclave Tribunal	0.664902	0.636759	0.028143	0.123890	0.131053	0	SPELL	SPELL
30	7c_W0Base_p1.jsonl	1	self_mana	Foot Soldiers	1	0.664902	0.661308	0.003594	0.016089	0.017111	0	SPELL	SPELL
32	7c_W0Base_p1.jsonl	1	pt	Elite Vanguard	Eager Cadet	0.693820	0.694384	0.000565	0.002660	0.002874	0	SPELL	SPELL
32	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Strip Bare	0.693820	0.726658	0.032839	0.159696	0.174265	0	SPELL	SPELL
32	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Scent of Jasmine	0.693820	0.653068	0.040752	0.185485	0.198353	0	SPELL	SPELL
32	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Inheritance	0.693820	0.688311	0.005509	0.025802	0.027838	0	SPELL	SPELL
32	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Swallow Whole	0.693820	0.755398	0.061579	0.309577	0.341252	0	SPELL	SPELL
32	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Soul Snare	0.693820	0.685743	0.008076	0.037743	0.040693	0	SPELL	SPELL
32	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	You Cannot Pass!	0.693820	0.715803	0.021983	0.105698	0.114945	0	SPELL	SPELL
32	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Burst of Energy	0.693820	0.716257	0.022438	0.107934	0.117393	0	SPELL	SPELL
32	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Gideon's Defeat	0.693820	0.743008	0.049188	0.243622	0.267329	0	SPELL	SPELL
32	7c_W0Base_p1.jsonl	1	self_mana	Elite Vanguard	1	0.693820	0.690456	0.003363	0.015785	0.017040	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Alabaster Host Sanctifier	0.752292	0.765504	0.013212	0.072223	0.081639	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Alabaster Host Sanctifier	0.752292	0.755496	0.003204	0.017268	0.019438	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Alabaster Host Sanctifier	0.752292	0.761619	0.009327	0.050705	0.057221	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Bishop's Soldier	0.752292	0.773335	0.021043	0.116367	0.131995	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Bishop's Soldier	0.752292	0.763189	0.010897	0.059368	0.067042	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Bishop's Soldier	0.752292	0.761619	0.009327	0.050705	0.057221	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Story Seeker	0.752292	0.740701	0.011591	0.061257	0.068554	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Story Seeker	0.752292	0.729303	0.022989	0.119786	0.133498	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Story Seeker	0.752292	0.761619	0.009327	0.050705	0.057221	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Mesa Unicorn	0.752292	0.729438	0.022854	0.119099	0.132739	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Mesa Unicorn	0.752292	0.717920	0.034372	0.176707	0.196162	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Mesa Unicorn	0.752292	0.761619	0.009327	0.050705	0.057221	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Alpine Watchdog	0.752292	0.739420	0.012872	0.067915	0.075969	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Alpine Watchdog	0.752292	0.745174	0.007118	0.037836	0.042415	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Alpine Watchdog	0.752292	0.746667	0.005625	0.029958	0.033603	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Huatli's Snubhorn	0.752292	0.705657	0.046635	0.236491	0.261480	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Huatli's Snubhorn	0.752292	0.712003	0.040289	0.205743	0.227948	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Huatli's Snubhorn	0.752292	0.746667	0.005625	0.029958	0.033603	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Agent of Atlas	0.752292	0.688309	0.063982	0.318645	0.350456	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Agent of Atlas	0.752292	0.704537	0.047755	0.241877	0.267340	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Agent of Atlas	0.752292	0.738158	0.014134	0.074455	0.083245	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Head of Security	0.752292	0.732051	0.020241	0.105820	0.118050	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Head of Security	0.752292	0.723262	0.029029	0.150170	0.167007	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Head of Security	0.752292	0.760189	0.007897	0.042843	0.048319	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	pt	Silvercoat Lion	Starfleet Crew	0.752292	0.715415	0.036876	0.189040	0.209677	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	pt	Silvercoat Lion	Squire	0.752292	0.672890	0.079401	0.389586	0.426607	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	pt	Silvercoat Lion	Kyoshi Warrior Guard	0.752292	0.657225	0.095067	0.459921	0.501530	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	cost	Silvercoat Lion	Pearled Unicorn	0.752292	0.689209	0.063083	0.314448	0.345931	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Ajani's Mantra	0.752292	0.605807	0.146484	0.681150	0.733872	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Lead Astray	0.752292	0.643979	0.108313	0.518197	0.563199	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Rune of Protection: White	0.752292	0.656868	0.095424	0.461507	0.503213	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Oath of Lieges	0.752292	0.511558	0.240734	1.064632	1.127362	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Recommission	0.752292	0.735806	0.016486	0.086591	0.096730	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Immolating Glare	0.752292	0.751481	0.000811	0.004348	0.004886	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Valorous Stance	0.752292	0.699500	0.052792	0.265955	0.293492	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Family Reunion	0.752292	0.638770	0.113522	0.540844	0.587071	0	SPELL	SPELL
38	7c_W0Base_p1.jsonl	1	self_mana	Silvercoat Lion	1	0.752292	0.749469	0.002823	0.015091	0.016946	0	SPELL	SPELL
41	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Potion of Healing	0.765106	0.652996	0.112110	0.548644	0.600654	0	SPELL	SPELL
41	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Sonar Strike	0.765106	0.601515	0.163590	0.769096	0.831837	0	SPELL	SPELL
41	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Kellan's Lightblades	0.765106	0.634914	0.130192	0.627522	0.683906	0	SPELL	SPELL
41	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Font of Vigor	0.765106	0.614470	0.150636	0.714739	0.775253	0	SPELL	SPELL
41	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Clear	0.765106	0.737611	0.027495	0.147293	0.165565	0	SPELL	SPELL
41	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Defiant Stand	0.765106	0.684123	0.080983	0.408097	0.450636	0	SPELL	SPELL
41	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Swift Response	0.765106	0.734558	0.030548	0.163008	0.183020	0	SPELL	SPELL
41	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Absolute Grace	0.765106	0.593336	0.171770	0.803105	0.867113	0	SPELL	SPELL
41	7c_W0Base_p1.jsonl	1	self_mana	Blade of the Sixth Pride	1	0.765106	0.762428	0.002678	0.014844	0.016854	0	SPELL	SPELL
44	7c_W0Base_p1.jsonl	1	text	Knight of the Keep	Sickbay Orderly	0.730963	0.798349	0.067386	0.376494	0.428919	0	SPELL	SPELL
44	7c_W0Base_p1.jsonl	1	text_emb	Knight of the Keep	Sickbay Orderly	0.730963	0.789500	0.058537	0.322399	0.365649	0	SPELL	SPELL
44	7c_W0Base_p1.jsonl	1	text_kw	Knight of the Keep	Sickbay Orderly	0.730963	0.742289	0.011326	0.058385	0.064897	0	SPELL	SPELL
44	7c_W0Base_p1.jsonl	1	pt	Knight of the Keep	Pearled Unicorn	0.730963	0.687027	0.043936	0.213258	0.232831	0	SPELL	SPELL
44	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Aura Fracture	0.730963	0.613783	0.117180	0.536270	0.575043	0	SPELL	SPELL
44	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Bargain	0.730963	0.720610	0.010353	0.052024	0.057388	0	SPELL	SPELL
44	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Lingering Souls	0.730963	0.652978	0.077985	0.367359	0.397475	0	SPELL	SPELL
44	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Wand of the Worldsoul	0.730963	0.647759	0.083204	0.390310	0.421769	0	SPELL	SPELL
44	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Endless Foot Assault	0.730963	0.520998	0.209965	0.915473	0.965170	0	SPELL	SPELL
44	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Leo's Guidance	0.730963	0.681766	0.049197	0.237615	0.259040	0	SPELL	SPELL
44	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Words of Worship	0.730963	0.652010	0.078953	0.371626	0.401995	0	SPELL	SPELL
44	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Armistice	0.730963	0.617069	0.113894	0.522386	0.560549	0	SPELL	SPELL
44	7c_W0Base_p1.jsonl	1	self_mana	Knight of the Keep	1	0.730963	0.727976	0.002987	0.015135	0.016737	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Potion of Healing	0.329446	0.204180	0.125266	0.649681	0.684939	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Sonar Strike	0.329446	0.183851	0.145596	0.779784	0.817850	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Kellan's Lightblades	0.329446	0.217788	0.111658	0.567914	0.600845	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Font of Vigor	0.329446	0.178595	0.150851	0.815206	0.853867	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Clear	0.329446	0.296347	0.033099	0.154064	0.166456	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Defiant Stand	0.329446	0.258500	0.070947	0.343091	0.366900	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Swift Response	0.329446	0.304765	0.024681	0.114018	0.123477	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	1	type	Blade of the Sixth Pride	Absolute Grace	0.329446	0.166272	0.163174	0.901591	0.941441	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	1	self_mana	Blade of the Sixth Pride	1	0.329446	0.332918	0.003472	0.015674	0.017109	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text	Glory Seeker	Story Seeker	0.224596	0.272243	0.047647	0.255807	0.271111	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_emb	Glory Seeker	Story Seeker	0.224596	0.258899	0.034303	0.187383	0.197896	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_kw	Glory Seeker	Story Seeker	0.224596	0.236442	0.011846	0.066796	0.070134	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text	Glory Seeker	Bishop's Soldier	0.224596	0.307085	0.082489	0.425297	0.454996	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_emb	Glory Seeker	Bishop's Soldier	0.224596	0.293063	0.068467	0.358527	0.382101	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_kw	Glory Seeker	Bishop's Soldier	0.224596	0.236442	0.011846	0.066796	0.070134	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text	Glory Seeker	Sun Sentinel	0.224596	0.224670	0.000074	0.000422	0.000442	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_emb	Glory Seeker	Sun Sentinel	0.224596	0.228842	0.004246	0.024218	0.025379	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_kw	Glory Seeker	Sun Sentinel	0.224596	0.219882	0.004714	0.027272	0.028514	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text	Glory Seeker	Head of Security	0.224596	0.260705	0.036109	0.196772	0.207911	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_emb	Glory Seeker	Head of Security	0.224596	0.254724	0.030128	0.165505	0.174601	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_kw	Glory Seeker	Head of Security	0.224596	0.229431	0.004835	0.027552	0.028877	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text	Glory Seeker	Agent of Atlas	0.224596	0.230067	0.005471	0.031146	0.032649	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_emb	Glory Seeker	Agent of Atlas	0.224596	0.240046	0.015450	0.086654	0.091069	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_kw	Glory Seeker	Agent of Atlas	0.224596	0.214924	0.009672	0.056415	0.058911	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text	Glory Seeker	Huatli's Snubhorn	0.224596	0.230897	0.006301	0.035826	0.037563	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_emb	Glory Seeker	Huatli's Snubhorn	0.224596	0.234248	0.009652	0.054601	0.057297	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_kw	Glory Seeker	Huatli's Snubhorn	0.224596	0.219882	0.004714	0.027272	0.028514	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text	Glory Seeker	Alabaster Host Sanctifier	0.224596	0.297269	0.072673	0.378743	0.404106	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_emb	Glory Seeker	Alabaster Host Sanctifier	0.224596	0.284009	0.059413	0.314419	0.334276	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_kw	Glory Seeker	Alabaster Host Sanctifier	0.224596	0.236442	0.011846	0.066796	0.070134	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text	Glory Seeker	Mesa Unicorn	0.224596	0.256525	0.031929	0.174969	0.184671	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_emb	Glory Seeker	Mesa Unicorn	0.224596	0.243865	0.019269	0.107477	0.113064	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	text_kw	Glory Seeker	Mesa Unicorn	0.224596	0.236442	0.011846	0.066796	0.070134	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	pt	Glory Seeker	Starfleet Crew	0.224596	0.249494	0.024898	0.137769	0.145143	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	pt	Glory Seeker	Kyoshi Warrior Guard	0.224596	0.215277	0.009319	0.054325	0.056733	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	pt	Glory Seeker	Squire	0.224596	0.223120	0.001476	0.008497	0.008892	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	cost	Glory Seeker	Pearled Unicorn	0.224596	0.234850	0.010253	0.057953	0.060824	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	type	Glory Seeker	Nahiri's Machinations	0.224596	0.132505	0.092092	0.639914	0.655133	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	type	Glory Seeker	Bathe in Light	0.224596	0.194887	0.029709	0.179484	0.186490	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	type	Glory Seeker	Lumithread Field	0.224596	0.144622	0.079974	0.538337	0.552654	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	type	Glory Seeker	Desperate Lunge	0.224596	0.215053	0.009544	0.055655	0.058119	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	type	Glory Seeker	Steadfastness	0.224596	0.216549	0.008047	0.046812	0.048903	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	type	Glory Seeker	Bovine Intervention	0.224596	0.212647	0.011950	0.069966	0.073019	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	type	Glory Seeker	True Identity	0.224596	0.150266	0.074330	0.493436	0.507220	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	type	Glory Seeker	Search for Dagger	0.224596	0.119604	0.104992	0.757103	0.772934	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	2	self_mana	Glory Seeker	2	0.224596	0.227446	0.002850	0.016291	0.017066	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text	Silvercoat Lion	Alabaster Host Sanctifier	0.313016	0.323165	0.010149	0.046793	0.050852	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_emb	Silvercoat Lion	Alabaster Host Sanctifier	0.313016	0.309258	0.003757	0.017531	0.018978	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_kw	Silvercoat Lion	Alabaster Host Sanctifier	0.313016	0.325880	0.012865	0.059181	0.064364	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text	Silvercoat Lion	Bishop's Soldier	0.313016	0.333431	0.020415	0.093348	0.101742	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_emb	Silvercoat Lion	Bishop's Soldier	0.313016	0.318759	0.005743	0.026577	0.028847	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_kw	Silvercoat Lion	Bishop's Soldier	0.313016	0.325880	0.012865	0.059181	0.064364	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text	Silvercoat Lion	Story Seeker	0.313016	0.296880	0.016136	0.076143	0.082143	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_emb	Silvercoat Lion	Story Seeker	0.313016	0.282798	0.030218	0.144567	0.155358	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_kw	Silvercoat Lion	Story Seeker	0.313016	0.325880	0.012865	0.059181	0.064364	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text	Silvercoat Lion	Mesa Unicorn	0.313016	0.280287	0.032729	0.156980	0.168582	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_emb	Silvercoat Lion	Mesa Unicorn	0.313016	0.266876	0.046140	0.224473	0.240190	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_kw	Silvercoat Lion	Mesa Unicorn	0.313016	0.325880	0.012865	0.059181	0.064364	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text	Silvercoat Lion	Alpine Watchdog	0.313016	0.281434	0.031582	0.151302	0.162535	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_emb	Silvercoat Lion	Alpine Watchdog	0.313016	0.285245	0.027771	0.132536	0.142524	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_kw	Silvercoat Lion	Alpine Watchdog	0.313016	0.308940	0.004076	0.019022	0.020590	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text	Silvercoat Lion	Huatli's Snubhorn	0.313016	0.253094	0.059922	0.296124	0.315691	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_emb	Silvercoat Lion	Huatli's Snubhorn	0.313016	0.256659	0.056357	0.277349	0.295956	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_kw	Silvercoat Lion	Huatli's Snubhorn	0.313016	0.308940	0.004076	0.019022	0.020590	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text	Silvercoat Lion	Agent of Atlas	0.313016	0.252210	0.060806	0.300804	0.320605	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_emb	Silvercoat Lion	Agent of Atlas	0.313016	0.262822	0.050194	0.245296	0.262185	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_kw	Silvercoat Lion	Agent of Atlas	0.313016	0.301451	0.011564	0.054339	0.058695	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text	Silvercoat Lion	Head of Security	0.313016	0.284706	0.028309	0.135177	0.145343	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_emb	Silvercoat Lion	Head of Security	0.313016	0.278382	0.034634	0.166444	0.178653	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	text_kw	Silvercoat Lion	Head of Security	0.313016	0.319476	0.006460	0.029875	0.032432	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	pt	Silvercoat Lion	Starfleet Crew	0.313016	0.272845	0.040171	0.194180	0.208111	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	pt	Silvercoat Lion	Squire	0.313016	0.244807	0.068209	0.340447	0.362146	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	pt	Silvercoat Lion	Kyoshi Warrior Guard	0.313016	0.236434	0.076582	0.386275	0.409987	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	cost	Silvercoat Lion	Pearled Unicorn	0.313016	0.257299	0.055717	0.273997	0.292430	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	type	Silvercoat Lion	Ajani's Mantra	0.313016	0.168830	0.144186	0.807887	0.842743	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	type	Silvercoat Lion	Lead Astray	0.313016	0.227696	0.085320	0.435309	0.460974	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	type	Silvercoat Lion	Rune of Protection: White	0.313016	0.204592	0.108424	0.571783	0.601879	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	type	Silvercoat Lion	Oath of Lieges	0.313016	0.134145	0.178871	1.078743	1.115839	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	type	Silvercoat Lion	Recommission	0.313016	0.302222	0.010793	0.050680	0.054754	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	type	Silvercoat Lion	Immolating Glare	0.313016	0.324245	0.011229	0.051724	0.056229	1	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	type	Silvercoat Lion	Valorous Stance	0.313016	0.255571	0.057445	0.283060	0.301964	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	type	Silvercoat Lion	Family Reunion	0.313016	0.208629	0.104387	0.547153	0.576551	0	SPELL	SPELL
48	7c_W0Base_p1.jsonl	3	self_mana	Silvercoat Lion	3	0.313016	0.316363	0.003347	0.015520	0.016834	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Story Seeker	0.201296	0.246009	0.044713	0.258201	0.274136	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Story Seeker	0.201296	0.233702	0.032406	0.190689	0.201744	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Story Seeker	0.201296	0.212103	0.010807	0.065916	0.069311	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Bishop's Soldier	0.201296	0.278525	0.077229	0.426424	0.457048	1	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Bishop's Soldier	0.201296	0.265484	0.064188	0.360557	0.384976	1	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Bishop's Soldier	0.201296	0.212103	0.010807	0.065916	0.069311	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Sun Sentinel	0.201296	0.203201	0.001905	0.011806	0.012383	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Sun Sentinel	0.201296	0.207229	0.005933	0.036506	0.038334	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Sun Sentinel	0.201296	0.196800	0.004496	0.028202	0.029527	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Head of Security	0.201296	0.237330	0.036034	0.210841	0.223296	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Head of Security	0.201296	0.231524	0.030228	0.178485	0.188715	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Head of Security	0.201296	0.205953	0.004657	0.028721	0.030148	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Agent of Atlas	0.201296	0.207303	0.006006	0.036951	0.038802	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Agent of Atlas	0.201296	0.216871	0.015575	0.094218	0.099204	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Agent of Atlas	0.201296	0.192096	0.009200	0.058236	0.060893	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Huatli's Snubhorn	0.201296	0.208892	0.007596	0.046596	0.048952	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Huatli's Snubhorn	0.201296	0.212164	0.010868	0.066284	0.069699	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Huatli's Snubhorn	0.201296	0.196800	0.004496	0.028202	0.029527	0	SPELL	SPELL
50	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Alabaster Host Sanctifier	0.201296	0.270098	0.068802	0.384086	0.410652	1	SPELL	SPELL
